database,split,wav_path,duration,text,speaker,sex,emotion,lang
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_386.wav,10.013,현대그룹이 국민경제에 끼치는 영향과 현대중공업의 공권력투입이 사회불안 요인으로 작용하고 있는데.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_331.wav,5.323,톰은 자기 반에서 키가 제일 크다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_374.wav,4.458,박장관이 그 같은 발언을 하게 된 이유가 뭐라고 보는가.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_204.wav,10.945,미 북한 관계개선 문제가 칠월의 한미 정상회담에서 주요의제의 하나로 다뤄질 것 같다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_005.wav,4.458,그렇게 먹다가는 금방 돼지가 되고 말 걸.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_285.wav,5.41,과거의 기억을 선택해서 삭제할 수 있다면 얼마나 좋을까.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_041.wav,5.206,노화를 멈추게 할 수 있는 것은 세상에 존재하지 않는다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_465.wav,5.749,운동을 할 때에는 혈압이 상승하게 하는 동작을 피하는 것이 포인트입니다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_303.wav,17.64,당내 민주주의를 실현하기 위해 후보공천 인재등용 정치자금 조성 정책결정 등에 있어 놀라운 대변혁을 이룩할 것입니다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_351.wav,10.464,펑크록은 젊은이들의 절망과 반항적인 정신을 반영했다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_309.wav,5.109,항상 따뜻한 말을 해줘서 정말 고마워.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_373.wav,4.154,나는 첫눈에 반하는 사랑을 믿지 않는다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_015.wav,5.6560000000000015,선생님은 평소엔 온화하지만 한번 화를 내면 너무 무섭다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_274.wav,4.6,항상 말하고 있지만 신기한 방법은 있을 수가 없어요.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_surprised_389.wav,10.272,그러니 전국 도처에 산재한 문화재 도굴과 도난을 방지한다는 것은 오히려 부차적일 수밖에 없다.,ketts2-50f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_071.wav,5.089,벚꽃이 떨어지는 모습이 마치 눈이 내리는 것 같았다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_245.wav,4.458,그는 십년동안 모은 돈을 전부 도박으로 날려버렸다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_051.wav,9.408,소화기관이 깨끗해지면 영양의 흡수가 좋아지기 때문에 소량의 음식으로도 충분히 만족할 수 있게 된다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_440.wav,4.21,세상에 실수를 하지 않는 완벽한 인간이란 없다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_248.wav,9.01,경기의 메인 스타디움이 피땀흘린 선수와 코치의 활동무대가 아닌 정치인들의 인기놀이터가 되지 않을까 우려되기조차 한다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_188.wav,4.81,멀고도 험난한 길이었지만 내 꿈은 마침내 이루어졌다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_399.wav,9.51,이견이 있을 것이라고 예상들을 한 모양이구먼 셋이 앉아 장시간 다듬은 문장이고 아무 이의가 없었다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_383.wav,9.66,절차를 밟았는데도 공개하지 않기로 위쪽에 결정했다면 그때 가서 자신의 소신으로 자리를 걸고 발표할 수 있겠지요.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_331.wav,8.136000000000001,톰은 자기 반에서 키가 제일 크다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_432.wav,3.944,원인 없는 행위가 가능하겠습니까.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_222.wav,3.527,그는 조국을 깊이 사랑하고 있음에 틀림 없다.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_465.wav,6.16,운동을 할 때에는 혈압이 상승하게 하는 동작을 피하는 것이 포인트입니다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_108.wav,6.687,아름다운 것에는 반드시 마가 낀다더니 입물림질에도 입물림독이 끼여들고 있다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_085.wav,7.542000000000002,하지만 식당에서 한 번 쓰고 버리기 아까운 수입 나무젓가락은 아무래도 과소비다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_194.wav,8.408,부시 미국 대통령이 주창한 서반구 자유무역기구 창설에 큰 기대를 걸고 있다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_435.wav,6.24,미혼자들은 결혼이라는 것에 큰 환상을 품고 있다.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_049.wav,3.72,난 니가 내 비밀을 지켜줄 거라 믿어.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_454.wav,6.374,상대방이 기분 나쁘지 않게 거절하는 법은 뭐가 있을까.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_029.wav,5.6389999999999985,뉴욕으로부터 뜻밖의 편지가 한 통 날아왔다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_476.wav,3.51,내가 제일 좋아하는 명절은 설날이다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_171.wav,7.43,쓰레기장에는 아직 충분히 사용할 수 있는 물건들이 아깝게도 버려져 있었다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_133.wav,5.224,인간은 누구나 이기적인 본성을 가지고 있다.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_406.wav,2.229,누구를 탓하고 싶지는 않습니다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_444.wav,6.415,너무도 우연한 기회에 귀댁의 어려운 사정을 알게 돼 마음 아팠습니다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_054.wav,5.277,그는 전철 안에서 다리를 꼰 채로 신문을 읽고 있다.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_neutral_323.wav,8.363,가게 점원이 실수로 거스름돈을 덜 거슬러주자 손님은 화가 나서 삿대질을 했다.,ketts2-60f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_416.wav,7.752000000000002,그는 매력적인 외모와 성격때문에 모든 사람으로부터 사랑받는다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_276.wav,5.825,외국인과 말이 통하지 않아 바디랭귀지로 대화했다.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_023.wav,7.8889999999999985,천구백년에 이미 사람들은 엑스레이를 통해서 자기 몸 속을 들여다볼 수 있게 되었다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_neutral_391.wav,6.348,소련 과학아카데미의 예브게니 벨리코프는 이런 제안을 했다.,ketts2-60f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_307.wav,9.587,퀘네씨가 위원장으로 있는 이 위원회는 경제 및 사회 문제에 대해 정부에 조언을 해주는 정책자문기관.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_118.wav,5.48,영어 선생님은 숙제를 너무 많이 내줘서 학생들의 불만을 산다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_disgusted_073.wav,3.715,이것이 내가 아는 유일한 아랍어 단어이다.,ketts2-30f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_079.wav,3.54,사원들의 반응은 긍정적이었다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_028.wav,6.079,사람을 믿는 것의 소중함을 알려준 당신에게 감사드립니다.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_091.wav,4.458,달까지 가지 않고도 달을 사유화한 한국인이었다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_254.wav,3.3710000000000004,의전 문제도 간단치 않다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_261.wav,6.687,여기다 이번에 선정된 각 그룹별 주력기업들은 재무구조가 아주 나쁘다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_243.wav,6.269,미안하지만 지금 너무 바빠서 네 얘기를 들어줄 수가 없어.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_028.wav,5.2010000000000005,사람을 믿는 것의 소중함을 알려준 당신에게 감사드립니다.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_367.wav,8.0,대통령 선거의 투표용지에 미스프린트가 나오다니 어처구니 없는 실수군.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_037.wav,5.381,현재 사우디내 쿠웨이트군의 병력과 사기는 어떤가.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_242.wav,5.944,임원들 앞에서 프레젠테이션을 할 생각을 하니 벌써부터 숨이 막히는 것 같아요.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_145.wav,5.3279999999999985,빵 냄새를 맡으면 어쩐지 어린 시절이 떠오른다.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_296.wav,8.664,그는 사람들의 거센 비판에도 전혀 기가 죽지 않는 성격이다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_050.wav,6.12,드골과 회담을 잘하려면 프랑스 말을 잘해야 한다고 믿은 탓이었다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_258.wav,5.2010000000000005,민정당 간판을 내리는 일은 대단한 결단으로 높이 평가해야 한다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_neutral_500.wav,7.732,지인을 길에서 마주쳤는데 이름이 기억나지 않아 당황했다.,ketts2-60f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_464.wav,7.3,귀하는 지난해 가을 한국을 처음 방문해서 한반도의 분단상황을 현장에서 체험한 바 있었다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_357.wav,13.505,하마모리 시장은 천안에 있는 피격칼기 희생자위령탑참배단으로 왓카나이시민등 백 육십 명을 인솔 전세기편으로 지난 구일 부산에 도착했다.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_060.wav,4.458,그 탤런트는 사람을 치고 뺑소니를 쳐서 물의를 빚고 있다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_172.wav,10.6,교통부가 작년 말 대한항공 창립 후 최대 규모의 감사를 시작한 이후 교통부 주변에는 이와 관련한 갖가지 풍설들이 난무했다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_105.wav,8.576,이번 중앙위 전체회의는 페레스트로이카의 전환점을 이루는 중요한 모임이다.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_352.wav,3.51,일본은 한국보다 공휴일이 많아 부럽다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_172.wav,14.263,교통부가 작년 말 대한항공 창립 후 최대 규모의 감사를 시작한 이후 교통부 주변에는 이와 관련한 갖가지 풍설들이 난무했다.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_067.wav,6.528,친구들이 내 생일날 깜짝파티를 해주었다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_073.wav,3.715,이것이 내가 아는 유일한 아랍어 단어이다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_490.wav,3.344,선생님 요즘 어떻게 지내고 계세요.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_485.wav,9.509,김영삼 민주당총재의 조기정계개편론으로 정계가 떠들썩한 가운데 공화당의 동향에 시선이 집중되고 있다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_302.wav,15.768,경북고를 나와 서울대 미 브라운대학원 컬럼비아 대학원 등에서 수학했으며 모교인 서울대 강단에 선 바도 있다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_481.wav,5.832000000000002,십년간 연구한 끝에 노벨상을 받아 보람을 느꼈다.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_388.wav,5.01,현재 수배상태라 창립준비작업에 어려움이 클텐데.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_377.wav,5.473,그는 대기업이 아니면 무시하는 경향이 있다.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_416.wav,6.147,그는 매력적인 외모와 성격때문에 모든 사람으로부터 사랑받는다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_499.wav,12.936,박대사는 칠십년대 후반 외무장관으로 있으면서 박동선사건과 인권 시비등으로 마찰이 잦았던 한미관계를 무마시키는데 큰 역할을 했었다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_067.wav,4.458,친구들이 내 생일날 깜짝파티를 해주었다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_363.wav,4.762,그녀는 미술 공부를 위해 파리로 유학을 갔다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_487.wav,5.775,그녀는 내가 태어나서 본 사람 중 가장 아름다운 여자이다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_026.wav,6.864,죽을 각오로 노력하면 세상에 불가능한 일이 없다.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_328.wav,5.59,이것은 누구도 부인할 수 없는 객관적 진실이다.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_303.wav,9.66,당내 민주주의를 실현하기 위해 후보공천 인재등용 정치자금 조성 정책결정 등에 있어 놀라운 대변혁을 이룩할 것입니다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_148.wav,9.372,기업이 문을 닫게 되어서는 안된다 임금과 근로조건은 개선되어야 하며 근로자의 권익은 신장되어야 한다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_345.wav,4.458,떨어지는 낙엽을 바라보고 있자니 쓸쓸한 기분이 들었다.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_309.wav,3.51,항상 따뜻한 말을 해줘서 정말 고마워.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_disgusted_334.wav,5.287000000000001,채권자는 채무자의 구석구석까지 면밀히 조사했다.,ketts2-40m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_037.wav,3.85,현재 사우디내 쿠웨이트군의 병력과 사기는 어떤가.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_angry_108.wav,6.114,아름다운 것에는 반드시 마가 낀다더니 입물림질에도 입물림독이 끼여들고 있다.,ketts2-40m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_disgusted_382.wav,8.814,겨울철 산악지방이 많은 강원도를 비롯한 곳곳 산야에서 야생수들이 수난을 당하고 있다.,ketts2-20m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_037.wav,6.635,현재 사우디내 쿠웨이트군의 병력과 사기는 어떤가.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_fearful_053.wav,5.956,이 호텔은 수표를 받지 않기 때문에 미리 현금을 준비하지 않으면 안 된다.,ketts2-60f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_273.wav,5.21,이번에 대통령을 따라 모스크바에간 우리 쪽 통역이 도중 하차당했다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_328.wav,4.91,이것은 누구도 부인할 수 없는 객관적 진실이다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_disgusted_272.wav,8.176,건망증이 심해서 열쇠를 어디에 두었는지 자주 잊어버린다.,ketts2-20m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_493.wav,6.01,그는 역사상에 이름을 남기고 세계를 바꾸고 싶다는 야망을 불태웠다.,ketts2-50m,m,disgusted,ko
